species,address,latitude,longitude
Brisbane Box,36 Sussex St,37.7363817805362,-122.433322592809
Sycamore: London Plane,1090X Gough St,37.7831389727483,-122.424125108734
Brisbane Box,499X MAIN ST,37.7872494168956,-122.388966430338
Brisbane Box,3800 03rd St,37.7424579898454,-122.388161497677
New Zealand Xmas Tree,450 30th Ave,37.7803849777225,-122.490051751347
Swamp Myrtle,825X Front St,37.7132509964384,-122.457569958917
Sycamore: London Plane,762 Howard St,37.7835076583825,-122.402550414276
Sycamore: London Plane,1400 Van Ness Ave,37.7886924789506,-122.421732213452
Cherry Plum,401 Eugenia Ave,37.7410411539127,-122.418779157036
Brisbane Box,100X Cargo Way,37.7436184736271,-122.382485623916
New Zealand Xmas Tree,1033 Noe St,37.7525489124128,-122.431874666701
New Zealand Xmas Tree,731X Shields St,37.7178235729337,-122.469225171627
Sycamore: London Plane,580 Folsom St,37.7858323661332,-122.3964651772
Sycamore: London Plane,101 Polk St,37.777771876795,-122.418192961161
Brisbane Box,825 Newhall St,37.7395330840876,-122.388942966678
New Zealand Xmas Tree,1339 31st Ave,37.7622586388881,-122.490004602592
Brisbane Box,100 Columbus Ave,37.796445660597,-122.404489964152
Sycamore: London Plane,1650 Jackson St,37.7940778832342,-122.422384274012
Cherry Plum,321 Highland Ave,37.7372010848824,-122.41844285566
Cherry Plum,290 Surrey St,37.7359604921978,-122.436775722385
Cherry Plum,889 De Haro St,37.7585352370373,-122.400897233723
Sycamore: London Plane,200 Pacheco St,37.7466686817191,-122.46169434934
Brisbane Box,41 Van Ness Ave,37.7761009918136,-122.419683776105
New Zealand Xmas Tree,455 18th Ave,37.7793192165869,-122.477241493309
Cherry Plum,994 Clayton St,37.7639231446737,-122.447162366272
Brisbane Box,124 Scott St,37.7708017712881,-122.435144422048
New Zealand Xmas Tree,475 Seacliff Ave,37.7870264483565,-122.490866133369
New Zealand Xmas Tree,713X Mendell St,37.7387844449541,-122.386490063079
New Zealand Xmas Tree,116 Majestic Ave,37.7166526221889,-122.452234013791
Brisbane Box,2700 03rd St,37.7548867882096,-122.388089226751
Cherry Plum,151 Edgewood Ave,37.7628655563309,-122.455019884174
Brisbane Box,46 Westbrook Ct,37.7350476254936,-122.382366841972
Swamp Myrtle,160 06th St,37.7800961360688,-122.407992142491
Sycamore: London Plane,2430 Scott St,37.7922762839614,-122.439499336644
Brisbane Box,1377 Fell St,37.7736158551583,-122.440510910777
Sycamore: London Plane,700 Market St,37.7875144528838,-122.403805648435
Cherry Plum,390 Santa Ana Ave,37.7298715006541,-122.468458618983
Cherry Plum,2701X Mariposa St,37.7629661362051,-122.410619446859
Cherry Plum,425 Alton Ave,37.7502719468027,-122.463871582801
New Zealand Xmas Tree,1750 Noriega St,37.7540796507491,-122.482642241384
Sycamore: London Plane,50X Industrial St,37.7399392564551,-122.400346698766
Cherry Plum,186 Bonview St,37.7410133429696,-122.418251093233
Brisbane Box,450 Duboce Ave,37.7694297704145,-122.430734946302
Swamp Myrtle,34 Madrone Ave,37.7427687086985,-122.467161768702
Sycamore: London Plane,2498 Green St,37.7956317588573,-122.439956939565
New Zealand Xmas Tree,22 25th Ave North,37.7891553172047,-122.48527222254
Sycamore: London Plane,374 Cornwall St,37.7849517055711,-122.463116593988
Brisbane Box,2900X 03rd St,37.7523010590462,-122.387861144856
Brisbane Box,2225 Folsom St,37.7610343136019,-122.414789222364
Sycamore: London Plane,800X The Embarcadero,37.8022785256437,-122.400100244504
New Zealand Xmas Tree,601X 30th Ave,37.7790414073553,-122.490113014651
Cherry Plum,1900 Bryant St,37.7628965786036,-122.41035034023
Swamp Myrtle,470 Naples St,37.7213463098793,-122.430918234108
New Zealand Xmas Tree,1531 43rd Ave,37.7580477240174,-122.502606844118
Swamp Myrtle,16 Joost Ave,37.7324487211304,-122.435531748112
Swamp Myrtle,686 24th Ave,37.7766630901688,-122.483325390193
Sycamore: London Plane,935 Sanchez St,37.7541875086628,-122.42981144387
Sycamore: London Plane,1300 15th St,37.7670710362374,-122.414228901547
Sycamore: London Plane,1400X Evans Ave,37.7409771122017,-122.384657465748
Sycamore: London Plane,1495X Post St,37.7859323169326,-122.426412516984
New Zealand Xmas Tree,21 Park Hill Ave,37.7677687995261,-122.439184353588
Swamp Myrtle,950 Avalon Ave,37.7245291361369,-122.424195170047
New Zealand Xmas Tree,2075 Bryant St,37.76060904039,-122.409907783236
Brisbane Box,867 South Van Ness Ave,37.7593096660299,-122.416834463606
New Zealand Xmas Tree,500 Pine St,37.791743655166,-122.40423986853
Cherry Plum,330 Gates St,37.7387508454336,-122.414044455351
Brisbane Box,380 Alabama St,37.7648237794264,-122.41244342296
New Zealand Xmas Tree,1127 Broderick St,37.7806229832006,-122.440732434889
Brisbane Box,148X Paris St,37.7257738062998,-122.43193620819
Sycamore: London Plane,850 Harrison St,37.7799338531529,-122.400799948221
Cherry Plum,2555 17th Ave,37.7398608033144,-122.473425434618
Swamp Myrtle,770 La Playa,37.7739512764073,-122.510003263739
Brisbane Box,575@ DIVISION 10th St,37.7695839173869,-122.408611404187
Cherry Plum,542 Diamond St,37.7536553357021,-122.436627043553
Sycamore: London Plane,110 Frederick St,37.7674494126495,-122.445117544708
Swamp Myrtle,3773 Sacramento St,37.787124327035,-122.454763067438
Swamp Myrtle,155 05th St,37.7821832897709,-122.405642828459
Cherry Plum,824 Florida St,37.7587322438267,-122.410732426912
Swamp Myrtle,585 Buena Vista Ave West,37.7666742688382,-122.443643711196
Cherry Plum,931 Ortega St,37.7523971329339,-122.473940882576
Sycamore: London Plane,1483 Sutter St,37.7870982103643,-122.42473122826
Swamp Myrtle,100 Colon Ave,37.7288745967493,-122.455513542245
New Zealand Xmas Tree,3250 Ulloa St,37.7406058338313,-122.491467021888
Cherry Plum,4282 25th St,37.7496577595145,-122.43573932704
Swamp Myrtle,186 Duboce Ave,37.7698542365083,-122.424197200244
Cherry Plum,346 Moscow St,37.7221238322355,-122.427072045934
Sycamore: London Plane,250 Valencia St,37.7688779913212,-122.422360229632
Swamp Myrtle,61 Westwood Dr,37.7266912286213,-122.459219684939
Cherry Plum,3321 22nd St,37.7551874223388,-122.421598465064
New Zealand Xmas Tree,355 Precita Ave,37.7473683269085,-122.411460285096
Cherry Plum,401 Ralston St,37.7197178411259,-122.469041573173
Sycamore: London Plane,700X Grove St,37.77724353969,-122.428133160819
New Zealand Xmas Tree,1180 Broderick St,37.78093418717,-122.440609661528
Swamp Myrtle,1000x Kirkham St,37.7600689102828,-122.471540622615
Swamp Myrtle,1455 Yosemite Ave,37.7252526334632,-122.389007552668
Swamp Myrtle,3700X Clay St,37.7881231929119,-122.454594123111
New Zealand Xmas Tree,222 Schwerin St,37.7102922449528,-122.411583002336
Swamp Myrtle,1321 Natoma St,37.7679929123569,-122.418479446474
New Zealand Xmas Tree,1703X Sunset Blvd,37.7552198878299,-122.495185956691
Swamp Myrtle,18 Las Villas Ct,37.7335860569774,-122.385821492802
Brisbane Box,510 Townsend St,37.773369031352,-122.399926071367
Cherry Plum,160 Buena Vista Ter,37.7665997040019,-122.43851186222
Cherry Plum,1691 Laguna St,37.7864237118677,-122.428362459156
Swamp Myrtle,743 31st Ave,37.7751957564778,-122.490918714526
Cherry Plum,1700 Buchanan St,37.7856037113433,-122.429699722138
Cherry Plum,994 Clayton St,37.7641589439786,-122.447194363227
Swamp Myrtle,1680X Revere Ave,37.7325985731591,-122.391303034813
Cherry Plum,1615 Fulton St,37.7761092547589,-122.443531061203
Sycamore: London Plane,85 Saint Germain Ave,37.757441236042,-122.449768758028
New Zealand Xmas Tree,418 Excelsior Ave,37.7245086085684,-122.430144572532
Sycamore: London Plane,50 San Anselmo Ave,37.7369461731171,-122.466885809037
Cherry Plum,4187 20th St,37.7576479497003,-122.434372278263
Swamp Myrtle,203 Ripley St,37.7444055368928,-122.410111466171
Brisbane Box,2401 Bay Shore Blvd,37.711246456543,-122.40340394286
Sycamore: London Plane,155 Valencia St,37.7706515915457,-122.422386080052
Sycamore: London Plane,1451X Van Ness Ave,37.7889485091226,-122.42221667202
Swamp Myrtle,172 Gates St,37.7405941974677,-122.413950655794
Sycamore: London Plane,1717 Harrison St,37.7688440496516,-122.413329126248
Sycamore: London Plane,2772 Scott St,37.7954368433769,-122.440144175728
Brisbane Box,2770X Ingalls St,37.7219385849654,-122.390545970165
Swamp Myrtle,2525 16th St,37.7654613523347,-122.41169856795
Sycamore: London Plane,300 The Embarcadero,37.7905509984789,-122.389956792166
New Zealand Xmas Tree,2685 30th Ave,37.7373768499032,-122.48759229388
Cherry Plum,4015 21st St,37.7559525756639,-122.436070491479
New Zealand Xmas Tree,743A B C La Playa,37.7742932277433,-122.510183977803
Sycamore: London Plane,851 VAN NESS AVE,37.7835451171634,-122.421188185071
Brisbane Box,2150 Post St,37.7846973562433,-122.437225758313
New Zealand Xmas Tree,4640 17th St,37.7618298844676,-122.447202049097
Brisbane Box,2955 03rd St,37.7520850322075,-122.387532157908
Sycamore: London Plane,1200X Evans Ave,37.7396594798919,-122.382544238126
Swamp Myrtle,3051 Alemany Blvd,37.7107035681781,-122.453806321904
Cherry Plum,1242 04th Ave,37.7653768627769,-122.460960558277
Sycamore: London Plane,1205X Ellis St,37.7831154142536,-122.426003334549
Sycamore: London Plane,333 01st St,37.7870831604948,-122.394064882711
Brisbane Box,325 Franklin St,37.7773562281519,-122.421478937302
Brisbane Box,1100x Ingalls St,37.7307354351655,-122.379983340658
Sycamore: London Plane,141 Henry St,37.7665406790356,-122.434250104461
Swamp Myrtle,6258 03rd St,37.7213317096094,-122.396273061873
Swamp Myrtle,1255 Sunnydale Ave,37.711196633191,-122.413751395721
New Zealand Xmas Tree,66 SEACLIFF AVE,37.788944509176,-122.485909838035
Sycamore: London Plane,2 Locust St,37.7907805630199,-122.452524442666
Brisbane Box,,37.7842359045501,-122.428680455521
New Zealand Xmas Tree,2522 Post St,37.7839110618538,-122.443403675279
Brisbane Box,663 Valencia St,37.762202343924,-122.421536441984
Sycamore: London Plane,200 STANYAN ST,37.7773823037036,-122.455117667799
Swamp Myrtle,21 Gaven St,37.7338914459212,-122.406712954261
Brisbane Box,620 Valencia St,37.7627532237957,-122.421788297796
Brisbane Box,310 Haight St,37.7729093449861,-122.427383227467
Cherry Plum,116 Delta St,37.7175261903673,-122.407633779075
Cherry Plum,1644 Sanchez St,37.7428456137574,-122.428903604905
Sycamore: London Plane,2471 Jackson St,37.7922588209311,-122.435753725979
New Zealand Xmas Tree,2510 44th Ave,37.7397563907626,-122.50222370459
Swamp Myrtle,52 Buena Vista Ter,37.7677862841381,-122.43833875075
Sycamore: London Plane,100 Fulton St,37.7799681201757,-122.415357364558
Swamp Myrtle,157 12th St,37.7718740085958,-122.417042123
Sycamore: London Plane,100 The Embarcadero,37.7808641552493,-122.388772773994
Cherry Plum,307 Church St,37.7659933229399,-122.42871596905
Cherry Plum,248 Day St,37.7428925246612,-122.42772074671
Sycamore: London Plane,2000X 15th Ave,37.7506488866129,-122.47178846044
Swamp Myrtle,999 Natoma St,37.7734345505501,-122.415854130267
Cherry Plum,2 Edgehill Way,37.7436922719792,-122.460064907288
Brisbane Box,4411 19th St,37.7590232523367,-122.43830009698
Sycamore: London Plane,2849 Pacific Ave,37.7923476982317,-122.442078281105
Cherry Plum,38 Southwood Dr,37.7253388968561,-122.457243943569
New Zealand Xmas Tree,1546 46th Ave,37.7576535496395,-122.505660295506
Cherry Plum,580 Alvarado St,37.7537894947999,-122.433770326052
Sycamore: London Plane,1140X Market St,37.7798293375501,-122.413528998881
New Zealand Xmas Tree,2001 37th Ave,37.7483125712571,-122.495494929551
Brisbane Box,2465 Mission St,37.757725410392,-122.418784578544
Sycamore: London Plane,995 Market St,37.7823720517133,-122.409945904238
Cherry Plum,3520 20th St,37.7586457404987,-122.419582406537
Cherry Plum,406 Hugo St,37.7652288816907,-122.462194760373
Brisbane Box,1091@ 23rd ST York St,37.754629350719,-122.408269818769
Brisbane Box,,37.7662509163514,-122.464348446646
Sycamore: London Plane,1275 California St,37.7911703975462,-122.415354000191
Swamp Myrtle,1900 San Jose Ave,37.7237213933189,-122.444239347485
Cherry Plum,162 Ramsell St,37.7137674293264,-122.466102801731
Brisbane Box,2235 NOTES) Hayes St,37.7729604879505,-122.453201252207
Swamp Myrtle,222 Webster St,37.7728626270278,-122.428839404422
Sycamore: London Plane,199 Fulton St,37.7794286483426,-122.416252727774
New Zealand Xmas Tree,4338 Balboa St,37.7754295872152,-122.505513277346
Brisbane Box,2955 03rd St,37.751801868983,-122.387509247648
Brisbane Box,21 Octavia St,37.772021477067,-122.423772292692
Cherry Plum,1098 Clayton St,37.7633568442315,-122.446873221995
Brisbane Box,780 Page St,37.7727331453263,-122.433603654586
Swamp Myrtle,2029 Stockton St,37.8045895022466,-122.410097693334
Cherry Plum,2701X Mariposa St,37.7629442900592,-122.411010849803
Sycamore: London Plane,650 Townsend St,37.7702703555142,-122.403732722397
New Zealand Xmas Tree,4011 Kirkham St,37.7585708985729,-122.503900723327
Sycamore: London Plane,70 07th St,37.7794271302864,-122.411371601636
Sycamore: London Plane,38 Bluxome St,37.7770678344387,-122.396723499894
New Zealand Xmas Tree,148 Park St,37.736539643577,-122.422237629664
Brisbane Box,500 Beach St,37.8070505515945,-122.417980551172
Cherry Plum,175 Saint Germain Ave,37.75734891704,-122.451257919334
New Zealand Xmas Tree,643 43rd Ave,37.7764424635595,-122.503895249807
New Zealand Xmas Tree,123 Santa Ysabel Ave,37.72781309909,-122.440086683861
Brisbane Box,968 COLUMBUS AVE,37.8031712224349,-122.414170092653
New Zealand Xmas Tree,80 McLaren Ave,37.7863886135067,-122.489849313645
Brisbane Box,800 Presidio Ave,37.7844480219908,-122.404307461448
Brisbane Box,889 14th St,37.7674251289981,-122.433138250145
Cherry Plum,399 Wawona St,37.7375974918336,-122.470806453854
New Zealand Xmas Tree,590@ DIVISION 10th St,37.7695241070847,-122.408838416456
Sycamore: London Plane,749 Clayton St,37.7679804594553,-122.448281027752
Sycamore: London Plane,2251 Silver Ave,37.7368172265255,-122.397928572554
Sycamore: London Plane,1182 Market St,37.7790782658429,-122.414459119878
Brisbane Box,3701 Clay St,37.7881163817185,-122.454142616207
Sycamore: London Plane,666 GROVE ST,37.777329134287,-122.427572806691
Swamp Myrtle,1455 Yosemite Ave,37.7254182585539,-122.389317459845
Brisbane Box,913 Bryant St,37.774046463106,-122.404879167343
Swamp Myrtle,1570 Burke Ave,37.7442756477956,-122.38553691569
New Zealand Xmas Tree,1226 21st Ave,37.764810035724,-122.47927603461
Sycamore: London Plane,865 Market St,37.7841383475539,-122.407654764781
Brisbane Box,,,
Swamp Myrtle,1147 Sanchez St,37.75082369093,-122.429492581147
New Zealand Xmas Tree,7 07th Ave,37.7880906871538,-122.465949693557
Cherry Plum,601 York St,37.7616867087989,-122.409037137853
Cherry Plum,1280 Grove St,37.7760332878705,-122.437586866687
Cherry Plum,798 Ashbury St,37.7673361311337,-122.446320810756
Brisbane Box,301 Ellis St,37.7849684172981,-122.411407926148
Cherry Plum,1751 Carroll Ave,37.7259846730348,-122.395646018568
Sycamore: London Plane,200 Hayes St,37.7772443326956,-122.420751155551
Cherry Plum,484 Day St,37.7425923048974,-122.432792917663
Sycamore: London Plane,1413 The Embarcadero,37.8085682268067,-122.411477226088
Cherry Plum,40 Ashbury St,37.7750259211455,-122.447869104501
Swamp Myrtle,1411 12th Ave,37.7617723692191,-122.469464641079
Brisbane Box,557 Monterey Blvd,37.7314364013566,-122.44797127995
Brisbane Box,,,
Cherry Plum,26 Fairfield Way,37.7264082280925,-122.463395344183
Sycamore: London Plane,1180 The Embarcadero,37.8023755680347,-122.400708908498
Cherry Plum,306 Elsie St,37.7395604645493,-122.41975485718
Brisbane Box,1205 Hayes St,37.7751261444639,-122.43629061454
Sycamore: London Plane,1291 05th Ave,37.7644477344961,-122.462130329861
Sycamore: London Plane,1245 Van Ness Ave,37.7873911306548,-122.421903118752
Brisbane Box,15 Elk St,37.7366745643822,-122.439763171637
Sycamore: London Plane,55 San Anselmo Ave,37.7370915943976,-122.466991573798
Swamp Myrtle,685X Oak St,37.7739390589029,-122.430540363958
Swamp Myrtle,1659 44th Ave,37.7556921018703,-122.503536193946
Cherry Plum,1199x Eugenia Ave,37.740364281282,-122.414178553915
Brisbane Box,756 PAGE ST,37.7728188985867,-122.433222458601
Sycamore: London Plane,90 Kelloch Ave,37.7090774410456,-122.413676671965
Cherry Plum,1959 29th Ave,37.7507843225586,-122.487049098627
Swamp Myrtle,1800x Alemany Blvd,37.7235171617666,-122.437510520996
Sycamore: London Plane,2350 Stockton St,37.8082243818107,-122.410720980795
Sycamore: London Plane,2642 Van Ness Ave,37.799941123039,-122.424106583651
Brisbane Box,85 Townsend St,37.7814831072932,-122.389278844542
Cherry Plum,173 Addison St,37.7391153073359,-122.433431432739
Sycamore: London Plane,100 Larkin St,37.7792395550969,-122.416530850318
Brisbane Box,757 Peninsula Ave,,
Sycamore: London Plane,380 Market St,37.7922975898051,-122.397791546448
Cherry Plum,2635 18th St,37.7617715031625,-122.408805935638
Swamp Myrtle,2432 Anza St,37.7787091646762,-122.474380095034
Brisbane Box,345 09th St,37.7733149410758,-122.410894873712
Sycamore: London Plane,301 Howard St,37.7895792845907,-122.394542153812
Sycamore: London Plane,150 Walnut St,37.7900815074131,-122.449006159027
Sycamore: London Plane,3398x 17TH ST,37.7633349924319,-122.4210841755
Sycamore: London Plane,101 Market St,37.7932096975192,-122.39617314357
Brisbane Box,148 Gates St,37.7409357257536,-122.413961243455
New Zealand Xmas Tree,75 SEACLIFF AVE,37.7888395504461,-122.486433160149
Brisbane Box,3101 03rd St,37.750231395672,-122.387491768741
New Zealand Xmas Tree,284 O'Farrell St,37.7863163497004,-122.409353602077
Sycamore: London Plane,2X Market St,37.7944326567983,-122.395128437128
Cherry Plum,76 Deming St,37.7605052535528,-122.446005635715
Swamp Myrtle,536 Avalon Ave,37.7255170231931,-122.427953376032
Brisbane Box,1300 Post St,37.7864275259464,-122.423645893344
New Zealand Xmas Tree,385 Castenada Ave,37.7457981352847,-122.465651627126
Sycamore: London Plane,660 CALIFORNIA ST,37.7926062909247,-122.405422800939
Brisbane Box,1560 Powell St,37.7989472194594,-122.410481212537
Brisbane Box,1035 Sutter St,37.7880320397014,-122.417380352623
Cherry Plum,342 Nevada St,37.7376758226622,-122.411642406252
Swamp Myrtle,2270 29th Ave,37.7450269795012,-122.486500754457
Brisbane Box,325 China Basin St,37.774407241214,-122.387433446454
Sycamore: London Plane,2239 Geary Blvd,37.7831241458566,-122.439804222991
Sycamore: London Plane,777 Clayton St,37.7674514566247,-122.448177033705
New Zealand Xmas Tree,3059 GEARY BLVD,37.7817663225775,-122.451682166477
New Zealand Xmas Tree,2018 48th Ave,37.7487072008627,-122.507181680481
Sycamore: London Plane,155 Jones St,37.7826855557288,-122.412426670978
Cherry Plum,2949 18th St,37.7616216994912,-122.411474240367
Sycamore: London Plane,4947 03rd St,37.7334364120314,-122.391109460283
Sycamore: London Plane,3355 19th Ave,37.7288118429831,-122.47501133752
Brisbane Box,522@ GEARY BL Hyde St,37.7858378953488,-122.416276898884
Cherry Plum,345 08th Ave,37.7817737105334,-122.466569964084
Brisbane Box,355 Franklin St,37.7778707302976,-122.421586593341
Brisbane Box,4438 25th St,37.7494300752544,-122.439277829106
Sycamore: London Plane,2016 Pacific Ave,37.7941527904709,-122.428954495177
Brisbane Box,6499X 03rd St,37.7197581145171,-122.396674397235
New Zealand Xmas Tree,687 Keith St,37.7375382436026,-122.383685858233
Swamp Myrtle,1232 Larkin St,37.7892967374038,-122.418663374009
Cherry Plum,1121 Jamestown Ave,37.7199529101853,-122.39630297242
Brisbane Box,190X Jones St,37.7829154067983,-122.412305909522
Cherry Plum,359 Guerrero St,37.7655193351826,-122.42406291888
Sycamore: London Plane,3415 Mission St,37.7419038929788,-122.422142409528
Brisbane Box,18 Lansing St,37.7861993220858,-122.393859028793
Brisbane Box,89 Long Bridge St,37.7715253315638,-122.393795912564
Swamp Myrtle,1045 Bryant St,37.7719740698767,-122.407510668177
Swamp Myrtle,2290 24th Ave,37.7458216504138,-122.481180508529
Swamp Myrtle,112 Lathrop Ave,37.7109548878303,-122.400975304916
New Zealand Xmas Tree,1263 Palou Ave,37.7303357898053,-122.384678785547
Brisbane Box,1 Hill St,37.7560258191488,-122.421361454386
Sycamore: London Plane,746 Clayton St,37.7680520272764,-122.448153488871
Sycamore: London Plane,900 North Point St,37.8055167767511,-122.422502993534
Swamp Myrtle,1476 Pacific Ave,37.7953583406805,-122.419488130584
Swamp Myrtle,3036-3038 Gough St,37.8014593828022,-122.427863403488
Sycamore: London Plane,474 Valencia St,37.7656826142851,-122.422072562714
Sycamore: London Plane,2560 California St,37.7886760019326,-122.436422653376
Sycamore: London Plane,1383 California St,37.790732288185,-122.416889344942
Brisbane Box,3095 03rd St,37.7506986634169,-122.387452802616
Sycamore: London Plane,415X Cornwall St,37.7847716627192,-122.463840850801
New Zealand Xmas Tree,2265 17th Ave,37.7456708276829,-122.473821063793
New Zealand Xmas Tree,1684 Grove St,37.775190989119,-122.444336443795
Sycamore: London Plane,199X The Embarcadero,37.7965890133894,-122.395526881953
Swamp Myrtle,401 Tunnel Ave,37.7100995538248,-122.401255168406
Swamp Myrtle,35 Lake St,37.7868130331209,-122.459935753894
New Zealand Xmas Tree,2566 McAllister St,37.775641659615,-122.454301956467
New Zealand Xmas Tree,2703X Sunset Blvd,37.7366202133833,-122.493922645108
Sycamore: London Plane,160 San Anselmo Ave,37.7360368919827,-122.465031390792
Sycamore: London Plane,1436 Polk St,37.7902619855897,-122.42054396081
Brisbane Box,2525 Mission St,37.7566248877425,-122.41877142218
Cherry Plum,440 Belvedere St,37.764286223444,-122.448221096746
Sycamore: London Plane,1708 FULTON ST,37.7760530586709,-122.445103647458
Swamp Myrtle,439 Guerrero St,37.7641045307279,-122.423925487175
New Zealand Xmas Tree,131 Miramar Ave,37.7206031162173,-122.458269273995
Cherry Plum,894@ CABRILLO 29th Ave,37.7725058775481,-122.488390731135
Sycamore: London Plane,1150 MARKET ST,37.7802056656182,-122.413004889798
Swamp Myrtle,579 Madrid St,37.7202112611287,-122.433784881588
Brisbane Box,85 Duboce Ave,37.7698137993974,-122.421902547657
Brisbane Box,100X Cargo Way,37.7403991596993,-122.376919818221
Sycamore: London Plane,650 Steiner St,37.7755163177511,-122.43273991983
Swamp Myrtle,1011 Munich St,37.7122931567692,-122.433221553446
Sycamore: London Plane,483 Broadway,37.7979701256719,-122.405158607377
Cherry Plum,2100 POWELL ST,37.8042114208681,-122.411554687027
Sycamore: London Plane,1901 Geary Blvd,37.7836169980675,-122.437805961288
Cherry Plum,4618 19th St,37.75904057958,-122.441168880347
Sycamore: London Plane,1801 Broderick St,37.7868989750002,-122.441987028891
New Zealand Xmas Tree,73 SEACLIFF AVE,37.7888431121968,-122.486384796167
Swamp Myrtle,2410 24th Ave,37.7424935975758,-122.480944624588
Swamp Myrtle,354 09th St,37.7721021764946,-122.4107912997
New Zealand Xmas Tree,8 Seacliff Ave,37.789000877549,-122.484705080384
Sycamore: London Plane,380 Market St,37.7919256365175,-122.398189658344
Brisbane Box,374 23rd Ave,37.7806964533909,-122.482539101317
Brisbane Box,1595 Pacific Ave,37.7950010424229,-122.4214617455
Sycamore: London Plane,544 Post St,37.7879565245144,-122.411512162078
New Zealand Xmas Tree,6700x Geary Blvd,37.7797756964263,-122.491786625446
New Zealand Xmas Tree,49 Seacliff Ave,37.7888363303163,-122.485819211038
Brisbane Box,215X Fell St,37.77603250862,-122.42147702201
Brisbane Box,24 Priest St,37.7935372512871,-122.415110887372
New Zealand Xmas Tree,3521 Alemany Blvd,37.7113521790304,-122.463784453814
Brisbane Box,3401 03rd St,37.7457413979641,-122.38700300581
Sycamore: London Plane,414 The Embarcadero,37.7835183144658,-122.388380544131
Sycamore: London Plane,1150X Market St,37.7804038025089,-122.412823601853
Sycamore: London Plane,4301 California St,37.7850215826628,-122.463641022384
Cherry Plum,1553 Grove St,37.7753326300638,-122.442198820727
Swamp Myrtle,4148 24th St,37.7512851886582,-122.435234078808
Cherry Plum,196 Ewing Ter,37.7805011651196,-122.449009475752
Sycamore: London Plane,650 King St,37.7703138458342,-122.401971965833
Cherry Plum,31 Elgin Park,37.7710045783198,-122.423169156755
Cherry Plum,3039 Harrison St,37.7489151954543,-122.411452881414
Sycamore: London Plane,1110 Jones St,37.7922315552957,-122.414197980174
Swamp Myrtle,1607 35th Ave,37.7569910938895,-122.493938929427
Swamp Myrtle,611 San Jose Ave,37.7461841977589,-122.421695837613
New Zealand Xmas Tree,1399 43rd Ave,37.7608413368995,-122.502806481689
Brisbane Box,49 Townsend St,37.7811600997206,-122.389052431052
Brisbane Box,3700 17th St,37.7628332454699,-122.430439905384
Sycamore: London Plane,1305 Van Ness Ave,37.7879279936072,-122.422003688706
Cherry Plum,1017 Shotwell St,37.7517849329275,-122.415046766617
Sycamore: London Plane,1551X Market St,37.7746209809445,-122.419719686331
Swamp Myrtle,2301 Ocean Ave,37.7293325470846,-122.468521689844
New Zealand Xmas Tree,5950 Geary Blvd,37.7802882647701,-122.483491767945
Sycamore: London Plane,720 Clayton St,37.7684242763016,-122.448229270122
Brisbane Box,1081 HAIGHT ST,37.7707618813266,-122.439917922829
Sycamore: London Plane,1140 Harrison St,37.7746896735253,-122.407499233317
Cherry Plum,362 Corbett Ave,37.7596834383552,-122.445783658785
New Zealand Xmas Tree,801 Silver Ave,37.728939546705,-122.417439658437
Sycamore: London Plane,239 Argonaut Ave,37.7103457971888,-122.414801695063
Swamp Myrtle,1707 Oak St,37.7717443195946,-122.447709697331
New Zealand Xmas Tree,3445 Geary Blvd,37.7812688497941,-122.45580452565
Brisbane Box,451 Beach St,37.8071059588299,-122.416482009051
Brisbane Box,1711X Gough St,37.7891043236602,-122.425532710879
New Zealand Xmas Tree,2760 Broderick St,37.7958827263645,-122.443652962527
Brisbane Box,3630 17th St,37.7630572446514,-122.426960055073
Swamp Myrtle,247 Richland Ave,37.7359235711084,-122.421852055248
Cherry Plum,582 Rhode Island St,37.7624138349597,-122.402473594197
Sycamore: London Plane,2955 19th Ave,37.7334425214563,-122.475156873898
Swamp Myrtle,802 San Jose Ave,37.7421188873695,-122.423513739777
Sycamore: London Plane,106 Parnassus Ave,37.7648968532337,-122.449935624534
Swamp Myrtle,2800 Fillmore St,37.7953683923888,-122.435063873115
Cherry Plum,601 Foerster St,37.7330905762451,-122.448963434318
Swamp Myrtle,2618 Folsom St,37.7547596699338,-122.414409257888
Sycamore: London Plane,999 Divisadero St,37.7784488251579,-122.438607899551
Brisbane Box,357 Tehama St,37.7817640420151,-122.403471492712
Brisbane Box,401X Division St,37.7693128892067,-122.410952042831
Sycamore: London Plane,183 Bartlett St,37.7539145185657,-122.419656684232
Swamp Myrtle,2150@ LAGUNA Washington St,37.792393411664,-122.428590586297
Sycamore: London Plane,2355X Geary Blvd,37.7828516547291,-122.441987525227
Brisbane Box,1795X Evans Ave,37.7449728593106,-122.392105596748
New Zealand Xmas Tree,341 Saint Joseph's Ave,37.7824366077629,-122.442457587082
Cherry Plum,530 Grafton Ave,37.7200827425981,-122.45882957424
Swamp Myrtle,1495 33rd Ave,37.7592940037764,-122.49196567934
Cherry Plum,586 Munich St,37.7165127893129,-122.430216172952
Swamp Myrtle,1321 Oak St,37.7725729528758,-122.441175690741
Swamp Myrtle,3317 Washington St,37.7898498881276,-122.447605887375
Brisbane Box,1488 Harrison St,37.7707999466879,-122.412392012227
Cherry Plum,380 San Leandro Way,37.7303526300924,-122.469178566263
Brisbane Box,924 24th St,37.7540940681023,-122.389137470822
Sycamore: London Plane,345X 06th St,37.7778978764019,-122.404623321055
