species,address,latitude,longitude
Sycamore: London Plane,101 21st Ave,37.7855598153613,-122.480917747101
Swamp Myrtle,101 25th Ave,37.7874059407863,-122.485362157504
New Zealand Xmas Tree,101 26th Ave,37.7886149406787,-122.486945017294
Swamp Myrtle,101 29th St,37.7438679090482,-122.422714061246
New Zealand Xmas Tree,101 Barneveld Ave,37.7459501494982,-122.402658119778
Sycamore: London Plane,101 Beale St,37.7902733561859,-122.394640388517
Sycamore: London Plane,101 Broderick St,37.7711763252905,-122.438803726033
Cherry Plum,101 COMMONWEALTH AVE,37.7837623925718,-122.45579499217
New Zealand Xmas Tree,101 Cargo Way,37.7405662870104,-122.377747650939
Sycamore: London Plane,101 Clay St,37.7953907639334,-122.396996898315
Swamp Myrtle,101 Clayton St,37.7743410503874,-122.449569423012
Cherry Plum,101 Clinton Park,37.7692343563017,-122.422559608546
Swamp Myrtle,101 Colby St,37.7288962013592,-122.413890143037
Cherry Plum,101 Coleridge St,37.7439396871577,-122.41949983707
Cherry Plum,101 Commonwealth Ave,37.7838982845648,-122.455795523067
Cherry Plum,101 Dartmouth St,37.7290686282173,-122.412869582581
Cherry Plum,101 Downey St,37.7668472992937,-122.447187461839
Sycamore: London Plane,101 Drumm St,37.7947565763947,-122.396745758118
New Zealand Xmas Tree,101 Escolta Way,37.7375702461775,-122.488124191385
Swamp Myrtle,101 Fairmount St,37.7388774114731,-122.425856763586
Victorian Box,101 Fillmore St,37.7705292896917,-122.4302222862
Swamp Myrtle,101 Frederick St,37.7673217492226,-122.444983741515
Victorian Box,101 HUGO ST,37.7651664998927,-122.4590107531
Victorian Box,101 Jordan Ave,37.7837303869078,-122.456888377409
New Zealand Xmas Tree,101 Jules Ave,37.7200721177416,-122.461324110906
Swamp Myrtle,101 Langton St,37.7761853461059,-122.40821387035
Victorian Box,101 Laurel St,37.7901165360059,-122.450851218036
Cherry Plum,101 Leese St,37.7359387074275,-122.423057847038
Victorian Box,101 Los Palmos Dr,37.7351499374242,-122.447874390113
Cherry Plum,101 Lyon St,37.7717004738838,-122.442289302515
New Zealand Xmas Tree,101 Mansell St,37.721057476394,-122.402248117066
New Zealand Xmas Tree,101 Maple St,37.7895797810398,-122.455821775454
Sycamore: London Plane,101 Market St,37.7936051249315,-122.395682268433
Cherry Plum,101 Montalvo Ave,37.7450788422242,-122.464479856365
Cherry Plum,101 Morse St,37.7131492251602,-122.438551179992
Swamp Myrtle,101 Northgate Dr,37.7295377235746,-122.461661978232
Cherry Plum,101 Park St,37.7367696263275,-122.423966792136
Swamp Myrtle,101 Pinar Ln,37.7801504483977,-122.441192671918
New Zealand Xmas Tree,101 Point Lobos Ave,37.779666306259,-122.504415592644
Sycamore: London Plane,101 Polk St,37.777771876795,-122.418192961161
Cherry Plum,101 Prague St,37.7202924114547,-122.42608934145
Cherry Plum,101 Prospect Ave,37.7435638388955,-122.41869206151
Victorian Box,101 Saint Joseph's Ave,37.780840731432,-122.441331355327
Swamp Myrtle,101 Saint Joseph's Ave,37.7800347197931,-122.441163879701
Sycamore: London Plane,101 South Park,37.7813375610326,-122.393929779348
Sycamore: London Plane,101 Spear St,37.7924433681272,-122.393820368737
Swamp Myrtle,101 Valencia St,37.7715485533825,-122.4224317908
Sycamore: London Plane,101 Vicente St,37.7397425107158,-122.467245652071
Swamp Myrtle,101 Walter St,37.7676691456397,-122.432260979488
New Zealand Xmas Tree,101 Whitney Young Cir,37.7343057132202,-122.384929647579
Cherry Plum,101 Wildwood Way,37.7275469474275,-122.456310203567
New Zealand Xmas Tree,101 Woodland Ave,37.7623111384262,-122.453361551942
Cherry Plum,101 Woodland Ave,37.7622429124985,-122.45337223805
Swamp Myrtle,1010 Capitol Ave,37.7202679310146,-122.45912671113
Sycamore: London Plane,1010 EDDY ST,37.7824279888597,-122.425082910526
Victorian Box,1010 GOLDEN GATE AVE,37.7802205252452,-122.427324943867
Victorian Box,1010 Golden Gate Ave,37.7802154676799,-122.427276933863
Sycamore: London Plane,1010 Gough St,37.7828212778491,-122.424041837482
Sycamore: London Plane,1010 MARKET ST,37.7819374100261,-122.41087501019
Sycamore: London Plane,1010X Eddy St,37.7824906908376,-122.424628213663
New Zealand Xmas Tree,1010X Haight St,37.7710979644197,-122.438930293594
Sycamore: London Plane,1011 Gough St,37.782704407486,-122.424240714298
Swamp Myrtle,1011 Munich St,37.7122931567692,-122.433221553446
Victorian Box,1011 Quesada Ave,37.7259753973207,-122.378640745776
Cherry Plum,1011 Silliman St,37.7284637342957,-122.415436968047
Swamp Myrtle,1011 Tennessee St,37.7591127987462,-122.389260889583
New Zealand Xmas Tree,1012 Valencia St,37.7566388132335,-122.421204949874
Sycamore: London Plane,1013 Battery St,37.8005545721869,-122.401545902142
Cherry Plum,1013 Cabrillo St,37.7750361697564,-122.469573199161
Cherry Plum,1013 De Haro St,37.7569222759593,-122.400742049433
Victorian Box,1013 Hayes St,37.7755395496789,-122.433044356765
Sycamore: London Plane,1013 Oakdale Ave,37.7284138677933,-122.37961360928
Sycamore: London Plane,1013 Rhode Island St,37.756523356495,-122.401691470003
Cherry Plum,1013 Shotwell St,37.751987743556,-122.415063052444
Cherry Plum,1013 Vallejo St,37.7978538127598,-122.414174846001
Sycamore: London Plane,1013X Market St,37.7819055856654,-122.410509188278
Cherry Plum,1014 Capitol Ave,37.7203439740723,-122.459128189622
Victorian Box,1014 Diamond St,37.7492917910042,-122.43621713584
Victorian Box,1014 GOLDEN GATE AVE,37.7802096479891,-122.42743427748
Victorian Box,1014 Golden Gate Ave,37.7802211234107,-122.427341644353
Sycamore: London Plane,1014 Noe St,37.7526554461029,-122.43209853943
New Zealand Xmas Tree,1014 Valencia St,37.7565949290387,-122.42118225457
Victorian Box,1014-1016 Diamond St,37.749435287958,-122.436206022483
Sycamore: London Plane,1015 Divisadero St,37.7789026228671,-122.43867416022
Victorian Box,1015 Guerrero St,37.7545929734006,-122.423010767841
Cherry Plum,1015 Guerrero St,37.7546418830364,-122.423017856309
New Zealand Xmas Tree,1015 Hayes St,37.7755181964859,-122.433227045109
Victorian Box,1015 Irving St,37.7638804015817,-122.468623221089
Sycamore: London Plane,1015 Market St,37.7818707159858,-122.410553448565
Victorian Box,1015 Quesada Ave,37.7260640079993,-122.37879724133
Cherry Plum,1015 Vallejo St,37.7978556572789,-122.414201697946
New Zealand Xmas Tree,1015X Broderick St,37.7797464277805,-122.440535289267
Sycamore: London Plane,1015X Gough St,37.7826178854042,-122.424224297999
Swamp Myrtle,1016 Bryant St,37.772299817533,-122.407382201369
Victorian Box,1016 Diamond St,37.7492468923326,-122.436215873174
Sycamore: London Plane,1016 Lombard St,37.8021942476325,-122.418484566311
Sycamore: London Plane,1016X Eddy St,37.7825002370872,-122.424470959549
New Zealand Xmas Tree,1017 Fell St,37.7742008713335,-122.434779913421
Sycamore: London Plane,1017 Market St,37.7818935449683,-122.410504865205
Cherry Plum,1017 Shotwell St,37.7517849329275,-122.415046766617
Cherry Plum,1018 Clayton St,37.7639168007472,-122.447145297349
Swamp Myrtle,1018 Guerrero St,37.7547647753803,-122.423263292966
Victorian Box,1018 Revere Ave,37.7255919615614,-122.379252584385
Swamp Myrtle,1018 Taraval St,37.7430643792619,-122.476986735886
Sycamore: London Plane,1019 Divisadero St,37.7790603867713,-122.438738837647
Victorian Box,1019 GOLDEN GATE AVE,37.7800828951325,-122.427286492697
Victorian Box,1019 Golden Gate Ave,37.7800954464336,-122.427203730317
New Zealand Xmas Tree,1019 Portola Dr,37.741561165627,-122.45624925831
Victorian Box,1019 Union St,37.7994980783306,-122.416151386801
Swamp Myrtle,101X 09th Ave,37.7864019320171,-122.467971834489
New Zealand Xmas Tree,101X Cashmere St,37.7357266870687,-122.383418119044
Swamp Myrtle,101X McCoppin St,37.7715394953365,-122.422534862848
Sycamore: London Plane,101X Mission St,37.7923781115067,-122.394120257551
Swamp Myrtle,101X NORTHGATE DR,37.7296679875594,-122.461630458557
Sycamore: London Plane,101X Richardson Ave,37.79981479437,-122.446534756389
New Zealand Xmas Tree,101X Roosevelt Way,37.7666304484597,-122.438935332592
Swamp Myrtle,101X Saint Joseph's Ave,37.7809904437075,-122.441356937289
Sycamore: London Plane,101X VICENTE ST,37.7397551798402,-122.467441639793
Sycamore: London Plane,101X Vicente St,37.73976858474,-122.467285525312
New Zealand Xmas Tree,101X Whitney Young Cir,37.7343701217881,-122.384943221074
Sycamore: London Plane,101X Whitney Young Cir,37.7342171515916,-122.384904196776
Sycamore: London Plane,101x King St,37.7798638201711,-122.3899448996
New Zealand Xmas Tree,101x Portola Dr,37.7496936476461,-122.44360556645
Sycamore: London Plane,102 Appleton Ave,37.738283567534,-122.42271378923
Sycamore: London Plane,102 Bertha Ln,37.7329021248261,-122.380672795283
New Zealand Xmas Tree,102 Carmel St,37.7609181698612,-122.449038098855
Cherry Plum,102 Castenada Ave,37.7494649833313,-122.462031675131
Victorian Box,102 Cook St,37.7815798622242,-122.452023379854
Sycamore: London Plane,102 FREDERICK ST,37.7674668800993,-122.444838989899
Sycamore: London Plane,102 Frederick St,37.7674671083746,-122.444825154486
Cherry Plum,102 Guerrero St,37.7695422787685,-122.424682603942
Cherry Plum,102 Hancock St,37.760421914692,-122.430612966732
Sycamore: London Plane,102 Jefferson St,37.8083554652029,-122.415224323337
