tree_id,legal_status,species,address,site_order,site_info,caretaker,date,dbh,plot_size,latitude,longitude,geometry
47406,DPW Maintained,Pittosporum undulatum :: Victorian Box,557 08th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2002-05-14,8.0,,37.7778946682399,-122.466281533917,POINT (-122.466281533917 37.7778946682399)
91469,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,278 Granada Ave,1.0,Sidewalk: Curb side : Cutout,Private,2009-04-20,,3x3,37.7235460643163,-122.45700835021,POINT (-122.45700835021 37.7235460643163)
22041,Permitted Site,Lophostemon confertus :: Brisbane Box,2833 03rd St,2.0,Sidewalk: Curb side : Cutout,Private,1995-02-14,3.0,,37.7537429168085,-122.387629897505,POINT (-122.387629897505 37.7537429168085)
9529,Permitted Site,Pittosporum undulatum :: Victorian Box,1080 Golden Gate Ave,1.0,Sidewalk: Curb side : Cutout,Private,2000-03-31,3.0,3X3,37.7801180293545,-122.428269582102,POINT (-122.428269582102 37.7801180293545)
90639,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3222 Cabrillo St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-04-07,3.0,3x3,37.7741046971772,-122.493379558502,POINT (-122.493379558502 37.7741046971772)
25951,DPW Maintained,Melaleuca quinquenervia :: Cajeput,2198 Oakdale Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2006-03-11,3.0,3X3,37.7408432242339,-122.401148318148,POINT (-122.401148318148 37.7408432242339)
88110,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,1779 48th Ave,,Sidewalk: Curb side : Cutout,Private,2008-07-01,,3x3,37.7532830173469,-122.507711214113,POINT (-122.507711214113 37.7532830173469)
69516,Permitted Site,Magnolia grandiflora :: Southern Magnolia,473 Prentiss St,1.0,Sidewalk: Curb side : Cutout,Private,1994-05-24,,,37.7373421753276,-122.412117812811,POINT (-122.412117812811 37.7373421753276)
54227,Permitted Site,Tree(s) ::,1218 03rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-06-19,,,37.7658348448517,-122.459903244465,POINT (-122.459903244465 37.7658348448517)
42608,Permitted Site,Melaleuca quinquenervia :: Cajeput,1775 Green St,1.0,Sidewalk: Curb side : Cutout,Private,2000-06-26,,,37.796975439849,-122.428283124742,POINT (-122.428283124742 37.796975439849)
32374,Permitted Site,Prunus cerasifera :: Cherry Plum,101 Leese St,2.0,Sidewalk: Curb side : Cutout,Private,1996-10-03,,,37.7359387074275,-122.423057847038,POINT (-122.423057847038 37.7359387074275)
32440,Permitted Site,Magnolia grandiflora :: Southern Magnolia,4124 17th St,2.0,Sidewalk: Curb side : Cutout,Private,1996-10-10,,,37.7623951329976,-122.437866827533,POINT (-122.437866827533 37.7623951329976)
96223,Permitted Site,Tree(s) ::,225 Lakeview Ave,1.0,Sidewalk: Curb side : Cutout,Private,2011-05-18,6.0,3x3,37.7170901252941,-122.452391375185,POINT (-122.452391375185 37.7170901252941)
26122,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1447 Oakdale Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2012-05-22,3.0,3X3,37.7329073600996,-122.387542794896,POINT (-122.387542794896 37.7329073600996)
68992,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1883 48th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1994-01-04,7.0,,37.7513343109416,-122.507511991442,POINT (-122.507511991442 37.7513343109416)
57314,Permitted Site,Tree(s) ::,2696 Sutter St,1.0,Sidewalk: Curb side : Cutout,Private,1976-08-31,,,37.7846978192011,-122.444764485297,POINT (-122.444764485297 37.7846978192011)
107558,DPW Maintained,Tree(s) ::,1 Newhall St,9.0,Sidewalk: Curb side : Cutout,DPW,2014-11-12,3.0,3x3,37.73918453522,-122.377768892846,POINT (-122.377768892846 37.73918453522)
89329,Permitted Site,Tree(s) ::,1216 Treat Ave,,Sidewalk: Curb side : Cutout,Private,2016-06-16,3.0,3x3,37.750671631411,-122.412862409199,POINT (-122.412862409199 37.750671631411)
73832,DPW Maintained,Pittosporum undulatum :: Victorian Box,2535 25th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1998-11-14,4.0,,37.7402250639008,-122.482021065141,POINT (-122.482021065141 37.7402250639008)
41528,Permitted Site,Lophostemon confertus :: Brisbane Box,775X 02nd St,5.0,Sidewalk: Curb side : Cutout,Private,2000-04-20,6.0,3x3,37.7799803743496,-122.389299616981,POINT (-122.389299616981 37.7799803743496)
37344,Permitted Site,Prunus serrulata :: Ornamental Cherry,571 Brunswick St,1.0,Sidewalk: Curb side : Cutout,Private,1998-06-15,,,37.7099690371181,-122.444820521553,POINT (-122.444820521553 37.7099690371181)
92995,Permitted Site,Tree(s) ::,729 Elizabeth St,1.0,Sidewalk: Curb side : Cutout,Private,2011-04-29,13.0,3x3,37.7518751488757,-122.437006504969,POINT (-122.437006504969 37.7518751488757)
191768,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1700 Owen St,3.0,Sidewalk: Curb side : Cutout,Private,2018-09-12,3.0,Width 5ft,37.7672578047264,-122.393485865888,POINT (-122.393485865888 37.7672578047264)
68162,DPW Maintained,Maytenus boaria :: Mayten,482 Vienna St,1.0,Sidewalk: Curb side : Cutout,Private,1993-06-03,17.0,12x9,37.720756864529,-122.430274283529,POINT (-122.430274283529 37.720756864529)
29228,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1902X 41st Ave,11.0,Sidewalk: Curb side : Cutout,DPW,2006-03-18,3.0,3X3,37.7512467209802,-122.499821775189,POINT (-122.499821775189 37.7512467209802)
38151,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,302 Felton St,1.0,Sidewalk: Curb side : Cutout,Private,1998-07-15,8.0,,37.7292545558341,-122.407841892103,POINT (-122.407841892103 37.7292545558341)
65920,Permitted Site,Tree(s) ::,201 08th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1990-06-04,,,37.7846555296176,-122.466780318727,POINT (-122.466780318727 37.7846555296176)
36396,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,98X COLON AVE,1.0,Sidewalk: Curb side : Cutout,Private,1998-05-18,,,37.7287466926272,-122.455415326965,POINT (-122.455415326965 37.7287466926272)
15521,DPW Maintained,Pittosporum undulatum :: Victorian Box,2773 Mission St,1.0,Sidewalk: Curb side : Cutout,Private,2006-03-02,3.0,4X4,37.7527252948668,-122.41840405098,POINT (-122.41840405098 37.7527252948668)
89680,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2501 Anza St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-03-07,3.0,3x3,37.778515724988,-122.475239995663,POINT (-122.475239995663 37.778515724988)
57441,Permitted Site,Tree(s) ::,51 Grattan St,1.0,Sidewalk: Curb side : Cutout,Private,1976-09-16,,,37.7640392206791,-122.448935503626,POINT (-122.448935503626 37.7640392206791)
87983,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,817 Pierce St,2.0,Sidewalk: Curb side : Cutout,Private,2008-06-19,2.0,3x3,37.7778730078468,-122.435056125199,POINT (-122.435056125199 37.7778730078468)
87894,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,341 Mississippi St,1.0,Sidewalk: Curb side : Cutout,Private,2008-06-17,2.0,3x3,37.7618741589802,-122.394409719626,POINT (-122.394409719626 37.7618741589802)
54352,Permitted Site,Tree(s) ::,1225 05th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1972-06-20,,,37.765568215693,-122.462214395283,POINT (-122.462214395283 37.765568215693)
85592,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1035 Palou Ave,1.0,Sidewalk: Curb side : Cutout,DPW,2007-03-21,3.0,3x3,37.7281718838379,-122.380833680203,POINT (-122.380833680203 37.7281718838379)
116843,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,2571 30th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2016-05-02,3.0,5x5,37.7393563293641,-122.487394029182,POINT (-122.487394029182 37.7393563293641)
74886,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1600 Cabrillo St,15.0,Sidewalk: Curb side : Cutout,Private,1997-11-08,11.0,,37.7748885399615,-122.476246442939,POINT (-122.476246442939 37.7748885399615)
30033,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,1718X Alemany Blvd,5.0,Median : Cutout,DPW,2007-03-08,3.0,3X3,37.7243540915456,-122.437281209182,POINT (-122.437281209182 37.7243540915456)
39063,Permitted Site,Pyrus calleryana :: Ornamental Pear,170 Capp St,1.0,Sidewalk: Curb side : Cutout,Private,1998-11-18,,,37.7639615128545,-122.418678689976,POINT (-122.418678689976 37.7639615128545)
60774,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,2000 16th St,1.0,Sidewalk: Curb side : Cutout,Private,1983-03-03,17.0,,37.7659064829646,-122.406724742423,POINT (-122.406724742423 37.7659064829646)
31694,DPW Maintained,Prunus cerasifera :: Cherry Plum,78 Downey St,1.0,Sidewalk: Curb side : Cutout,Private,1995-06-19,6.0,,37.7676074517958,-122.447244305581,POINT (-122.447244305581 37.7676074517958)
138182,DPW Maintained,Prunus serrulata :: Ornamental Cherry,1865 Buchanan St,2.0,Sidewalk: Curb side : Cutout,DPW,2012-06-26,2.0,Width 0ft,37.7870343146011,-122.430178661312,POINT (-122.430178661312 37.7870343146011)
35954,Permitted Site,Prunus serrulata :: Ornamental Cherry,76 Gladys St,1.0,Sidewalk: Curb side : Cutout,Private,1998-04-27,,,37.7390512653609,-122.423163443029,POINT (-122.423163443029 37.7390512653609)
39919,DPW Maintained,Pittosporum undulatum :: Victorian Box,2115 Pierce St,2.0,Sidewalk: Curb side : Cutout,Private,1999-01-25,6.0,,37.7896432803603,-122.437437502334,POINT (-122.437437502334 37.7896432803603)
83178,DPW Maintained,Pyrus kawakamii :: Evergreen Pear,743 19th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2019-12-31,3.0,3x3,37.7738800155956,-122.477927036337,POINT (-122.477927036337 37.7738800155956)
44814,DPW Maintained,Pittosporum undulatum :: Victorian Box,1490 32nd Ave,1.0,Sidewalk: Curb side : Cutout,Private,2001-04-12,7.0,,37.7594143459963,-122.490730872272,POINT (-122.490730872272 37.7594143459963)
85556,Permitted Site,Eriobotrya deflexa :: Bronze Loquat,360X 12th St,3.0,Sidewalk: Curb side : Cutout,Private,2007-05-29,6.0,,37.7703381448181,-122.413871001048,POINT (-122.413871001048 37.7703381448181)
89655,DPW Maintained,Prunus serrulata :: Ornamental Cherry,3003 Anza St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-04-18,3.0,3x3,37.7782804306874,-122.480534228481,POINT (-122.480534228481 37.7782804306874)
49422,Permitted Site,Pittosporum undulatum :: Victorian Box,12 Mateo St,1.0,Sidewalk: Curb side : Cutout,Private,2003-03-25,,3x3,37.7373361474464,-122.430071285837,POINT (-122.430071285837 37.7373361474464)
60634,Permitted Site,Maytenus boaria :: Mayten,663 Chenery St,1.0,Sidewalk: Curb side : Cutout,Private,1983-02-12,,,37.7344489844859,-122.433093312485,POINT (-122.433093312485 37.7344489844859)
6664,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,1550 Evans Ave,12.0,Sidewalk: Curb side : Cutout,DPW,1997-05-20,6.0,3X3,37.7425826443858,-122.387357299115,POINT (-122.387357299115 37.7425826443858)
5600,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1120-1122 Dolores St,1.0,Sidewalk: Curb side : Cutout,Private,2016-05-17,3.0,6X6,37.7514807444603,-122.425265615538,POINT (-122.425265615538 37.7514807444603)
30788,DPW Maintained,Lophostemon confertus :: Brisbane Box,555 Bryant St,1.0,Sidewalk: Curb side : Cutout,Private,1995-01-31,8.0,3x3,37.7801199176354,-122.397189528597,POINT (-122.397189528597 37.7801199176354)
26834,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1129 Mendell St,1.0,Sidewalk: Curb side : Cutout,Private,2008-08-19,3.0,3X3,37.7360499235694,-122.388949641676,POINT (-122.388949641676 37.7360499235694)
8736,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3240 Geary Blvd,1.0,Sidewalk: Curb side : Cutout,DPW,1986-11-01,3.0,3X3,37.781770875875,-122.453904798838,POINT (-122.453904798838 37.781770875875)
69513,Permitted Site,Prunus cerasifera :: Cherry Plum,310 Prentiss St,1.0,Sidewalk: Curb side : Cutout,Private,1994-05-24,,,37.7395306109542,-122.412098137749,POINT (-122.412098137749 37.7395306109542)
48892,DPW Maintained,Lophostemon confertus :: Brisbane Box,101 Harrison St,2.0,Sidewalk: Curb side : Cutout,Private,2003-05-06,10.0,3x3,37.7884657943956,-122.38973889634,POINT (-122.38973889634 37.7884657943956)
39744,Permitted Site,Pyrus calleryana :: Ornamental Pear,568 Church St,1.0,Sidewalk: Curb side : Cutout,Private,1999-01-05,,,37.7617769337677,-122.428491380996,POINT (-122.428491380996 37.7617769337677)
96806,Permitted Site,Lophostemon confertus :: Brisbane Box,471 Vallejo St,2.0,Sidewalk: Curb side : Cutout,Private,2016-01-04,,3x3,37.7989120989831,-122.405123270049,POINT (-122.405123270049 37.7989120989831)
93917,Permitted Site,Tree(s) ::,280 Portola Dr,3.0,Sidewalk: Curb side : Cutout,Private,2010-04-28,,3x3,37.7474632730192,-122.444529871348,POINT (-122.444529871348 37.7474632730192)
89444,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3112 Anza St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-03-19,3.0,3x3,37.7783843458686,-122.481708886196,POINT (-122.481708886196 37.7783843458686)
9325,DPW Maintained,Pittosporum undulatum :: Victorian Box,121X Gold Mine Dr,2.0,Sidewalk: Curb side : Cutout,DPW,2006-03-11,3.0,2x2,37.7425990657228,-122.438301748303,POINT (-122.438301748303 37.7425990657228)
39371,Permitted Site,Lophostemon confertus :: Brisbane Box,2477 Folsom St,9.0,Sidewalk: Curb side : Cutout,Private,1998-12-21,,,37.7576881193072,-122.414487579835,POINT (-122.414487579835 37.7576881193072)
80134,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,210 Lisbon St,1.0,Sidewalk: Curb side : Cutout,Private,2008-06-04,7.0,3x3,37.7249237707037,-122.431487447398,POINT (-122.431487447398 37.7249237707037)
67824,Permitted Site,Tree(s) ::,431 Arlington St,1.0,Sidewalk: Curb side : Cutout,Private,1992-12-29,,,37.7355726596235,-122.428720551873,POINT (-122.428720551873 37.7355726596235)
46748,Permitted Site,Olea europaea :: Olive Tree,24 Sargent St,5.0,Sidewalk: Curb side : Cutout,Private,2002-04-24,,,37.7162128731821,-122.462859935923,POINT (-122.462859935923 37.7162128731821)
15731,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,4435 Mission St,1.0,Sidewalk: Curb side : Cutout,DPW,1995-05-03,6.0,3X3,37.7272056377442,-122.432767684653,POINT (-122.432767684653 37.7272056377442)
89724,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1525 Anza St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-02-08,3.0,3x3,37.778992713471,-122.464665294923,POINT (-122.464665294923 37.778992713471)
7094,DPW Maintained,Lophostemon confertus :: Brisbane Box,1944 Fell St,2.0,Sidewalk: Curb side : Cutout,DPW,2016-02-05,3.0,3X3,37.7726318847498,-122.449947100062,POINT (-122.449947100062 37.7726318847498)
40923,Permitted Site,Tree(s) ::,720 Howard St,5.0,Sidewalk: Curb side : Cutout,Private,1999-09-23,,,37.7846879743619,-122.401028836502,POINT (-122.401028836502 37.7846879743619)
52087,Permitted Site,Prunus serrulata :: Ornamental Cherry,1532 Treat Ave,1.0,Sidewalk: Curb side : Cutout,Private,2005-10-20,,,37.7464084766433,-122.412597111036,POINT (-122.412597111036 37.7464084766433)
48891,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,3132 Clement St,4.0,Sidewalk: Curb side : Cutout,Private,2002-11-22,8.0,,37.7817182395157,-122.493178800313,POINT (-122.493178800313 37.7817182395157)
28382,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,3075 19th Ave,2.0,Sidewalk: Curb side : Cutout,DPW,2003-11-19,3.0,2,37.7314332212786,-122.475073063976,POINT (-122.475073063976 37.7314332212786)
224355,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',3120 16th St,1.0,Sidewalk: Curb side : Cutout,Private,1976-08-27,23.0,Width 6ft,37.7649553019752,-122.422479885435,POINT (-122.422479885435 37.7649553019752)
9809,DPW Maintained,Platanus x hispanica :: Sycamore: London Plane,1090X Gough St,1.0,Sidewalk: Curb side : Cutout,DPW,1999-01-21,18.0,3X3,37.7833119108623,-122.42418941539,POINT (-122.42418941539 37.7833119108623)
90355,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',745 Balboa St,1.0,Sidewalk: Curb side : Cutout,DPW,2008-02-12,3.0,3x3,37.7770236721988,-122.466960976467,POINT (-122.466960976467 37.7770236721988)
32689,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,241 Shipley St,1.0,Sidewalk: Curb side : Cutout,Private,1996-10-23,6.0,,37.7790511795185,-122.403743054715,POINT (-122.403743054715 37.7790511795185)
63158,Permitted Site,Pyrus calleryana :: Ornamental Pear,1430 12th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1986-12-17,,,37.7614458588036,-122.46926113203,POINT (-122.46926113203 37.7614458588036)
70361,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,3933 Kirkham St,2.0,Sidewalk: Curb side : Cutout,Private,1994-05-14,7.0,,37.75860153616,-122.503184748041,POINT (-122.503184748041 37.75860153616)
103695,Planning Code 138.1 required,Lophostemon confertus :: Brisbane Box,1X Hill St,2.0,Sidewalk: Curb side : Cutout,Private,2016-08-04,3.0,3x3,37.7560363783091,-122.422127839194,POINT (-122.422127839194 37.7560363783091)
58789,Permitted Site,Tree(s) ::,906 Treat Ave,1.0,Sidewalk: Curb side : Cutout,Private,1982-01-05,,,37.755620295297,-122.413370316547,POINT (-122.413370316547 37.755620295297)
65708,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,133 Pope St,1.0,Sidewalk: Curb side : Cutout,Private,1990-04-18,,,37.713522156937,-122.440884927142,POINT (-122.440884927142 37.713522156937)
104468,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',717 Battery St,1.0,Sidewalk: Curb side : Cutout,Private,2013-10-09,13.0,,37.7980651300538,-122.401035324643,POINT (-122.401035324643 37.7980651300538)
25362,DPW Maintained,Lophostemon confertus :: Brisbane Box,974 Geneva Ave,1.0,Sidewalk: Curb side : Cutout,Private,2017-10-18,3.0,3X3,37.7157999479938,-122.440000340863,POINT (-122.440000340863 37.7157999479938)
37352,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,125 Curtis St,1.0,Sidewalk: Curb side : Cutout,Private,1998-06-15,2.0,,37.7126168767351,-122.439377461401,POINT (-122.439377461401 37.7126168767351)
44284,Permitted Site,Prunus cerasifera :: Cherry Plum,4724 17th St,1.0,Sidewalk: Curb side : Cutout,Private,2001-02-27,,,37.7617772470648,-122.448135591715,POINT (-122.448135591715 37.7617772470648)
43166,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,260 Madison St,1.0,Sidewalk: Curb side : Cutout,Private,2000-07-11,6.0,,37.7258599334788,-122.422621492693,POINT (-122.422621492693 37.7258599334788)
21978,DPW Maintained,Lophostemon confertus :: Brisbane Box,2573 03rd St,1.0,Sidewalk: Curb side : Cutout,DPW,2015-07-23,3.0,3x3,37.757009926228,-122.388029843479,POINT (-122.388029843479 37.757009926228)
64429,DPW Maintained,Pyrus calleryana :: Ornamental Pear,2552 Hyde St,1.0,Sidewalk: Curb side : Cutout,Private,1988-05-09,6.0,,37.8044990670436,-122.420035354544,POINT (-122.420035354544 37.8044990670436)
53994,Permitted Site,Tree(s) ::,395 San Leandro Way,1.0,Sidewalk: Curb side : Cutout,Private,1972-04-05,,,37.7300574970899,-122.469179512663,POINT (-122.469179512663 37.7300574970899)
45110,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1628 Rivera St,1.0,Sidewalk: Curb side : Cutout,Private,2001-05-08,7.0,,37.7464955561969,-122.484023647478,POINT (-122.484023647478 37.7464955561969)
83913,DPW Maintained,Prunus cerasifera :: Cherry Plum,1659 44th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2008-01-23,1.0,3x3,37.7556925599446,-122.503522416925,POINT (-122.503522416925 37.7556925599446)
42170,DPW Maintained,Pyrus kawakamii :: Evergreen Pear,525 05th St,3.0,Sidewalk: Curb side : Cutout,Private,2000-06-21,12.0,,37.7775620361946,-122.399819646269,POINT (-122.399819646269 37.7775620361946)
39461,Permitted Site,Lophostemon confertus :: Brisbane Box,205 13th St,1.0,Sidewalk: Curb side : Cutout,Private,1999-06-26,,,37.7697365039652,-122.417760336994,POINT (-122.417760336994 37.7697365039652)
87517,Permitted Site,Lophostemon confertus :: Brisbane Box,4295 03rd St,4.0,Sidewalk: Curb side : Cutout,Private,2008-01-18,6.0,3x3,37.7387298802439,-122.389224956787,POINT (-122.389224956787 37.7387298802439)
41416,DPW Maintained,Melaleuca quinquenervia :: Cajeput,1101 Pacific Ave,4.0,Sidewalk: Curb side : Cutout,Private,2000-03-17,6.0,,37.7960134868966,-122.413540880625,POINT (-122.413540880625 37.7960134868966)
92095,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,1300 Eddy St,3.0,Sidewalk: Curb side : Cutout,Private,2007-08-09,,3x3,37.7818974087405,-122.429067800125,POINT (-122.429067800125 37.7818974087405)
67992,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,426 Holloway Ave,1.0,Sidewalk: Curb side : Cutout,Private,1993-04-20,,,37.7219136891108,-122.457448453803,POINT (-122.457448453803 37.7219136891108)
218792,Permitted Site,Lophostemon confertus :: Brisbane Box,1259 Arguello Blvd,1.0,Sidewalk: Curb side : Cutout,Private,2018-06-12,3.0,Width 4ft,37.7650564658073,-122.457864799536,POINT (-122.457864799536 37.7650564658073)
12854,DPW Maintained,Lophostemon confertus :: Brisbane Box,2430 Lake St,1.0,Sidewalk: Curb side : Cutout,DPW,2011-02-23,18.0,4X4,37.7857974541311,-122.485776450604,POINT (-122.485776450604 37.7857974541311)
31967,DPW Maintained,Ginkgo biloba :: Maidenhair Tree,115 Andover St,1.0,Sidewalk: Curb side : Cutout,Private,1995-06-30,11.0,,37.7414134528654,-122.416275605633,POINT (-122.416275605633 37.7414134528654)
67596,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',332 Missouri St,1.0,Sidewalk: Curb side : Cutout,Private,1992-10-05,13.0,7x7,37.7620968446271,-122.396581388139,POINT (-122.396581388139 37.7620968446271)
69338,Permitted Site,Tree(s) ::,2815 18th St,1.0,Sidewalk: Curb side : Cutout,Private,1994-05-10,,,37.7616785889226,-122.410271075547,POINT (-122.410271075547 37.7616785889226)
87706,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,999X Junipero Serra Blvd,2.0,Sidewalk: Curb side : Cutout,PUC,2008-01-18,3.0,3x3,37.719693336177,-122.47227102474,POINT (-122.47227102474 37.719693336177)
137947,DPW Maintained,Olea europaea :: Olive Tree,1703 Octavia St,1.0,Sidewalk: Curb side : Cutout,Private,2018-02-22,3.0,Width 0ft,37.7880313512337,-122.427015296766,POINT (-122.427015296766 37.7880313512337)
96684,DPW Maintained,Melaleuca quinquenervia :: Cajeput,375@32nd Ave 32nd Ave,6.0,Sidewalk: Property side : Cutout,Private,2011-06-28,20.0,,37.7822246913621,-122.492528778473,POINT (-122.492528778473 37.7822246913621)
32505,Permitted Site,Maytenus boaria :: Mayten,100x OGDEN AVE,1.0,Sidewalk: Curb side : Cutout,Private,1996-10-15,,,37.7359380573488,-122.41596587682,POINT (-122.41596587682 37.7359380573488)
32701,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,825 Geary St,2.0,Sidewalk: Curb side : Cutout,Private,1996-10-29,2.0,,37.7861744702126,-122.416943123843,POINT (-122.416943123843 37.7861744702126)
84328,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,580 Peralta Ave,1.0,Sidewalk: Curb side : Cutout,Private,2010-06-11,,3x3,37.7435653485998,-122.408700834484,POINT (-122.408700834484 37.7435653485998)
46272,Permitted Site,Lophostemon confertus :: Brisbane Box,1200 Eddy St,1.0,Sidewalk: Curb side : Cutout,Private,2005-02-12,,,37.7821211430087,-122.427459983824,POINT (-122.427459983824 37.7821211430087)
57721,Permitted Site,Pyrus kawakamii :: Evergreen Pear,231 Waller St,1.0,Sidewalk: Curb side : Cutout,Private,2010-07-19,,,37.7714556250816,-122.427477905237,POINT (-122.427477905237 37.7714556250816)
83374,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,4774 19th St,1.0,Sidewalk: Curb side : Cutout,Private,2008-06-12,,3x3,37.7589718947663,-122.443404190452,POINT (-122.443404190452 37.7589718947663)
50558,Permitted Site,Maytenus boaria :: Mayten,65 Cortland Ave,3.0,Sidewalk: Curb side : Cutout,Private,2003-11-25,,,37.7406334851788,-122.421674149535,POINT (-122.421674149535 37.7406334851788)
90373,DPW Maintained,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',399X Balboa St,3.0,Sidewalk: Curb side : Cutout,DPW,2008-02-12,3.0,3x3,37.7772293575594,-122.462904630733,POINT (-122.462904630733 37.7772293575594)
63477,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2064 Golden Gate Ave,1.0,Sidewalk: Curb side : Cutout,Private,1987-02-28,9.0,,37.7780387769008,-122.444537246991,POINT (-122.444537246991 37.7780387769008)
27002,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1250 Silver Ave,2.0,Sidewalk: Curb side : Cutout,DPW,2006-03-16,3.0,3X3,37.7306115042086,-122.411213043957,POINT (-122.411213043957 37.7306115042086)
52461,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,686@ CABRILLO 12th Ave,1.0,Sidewalk: Curb side : Cutout,Private,2005-12-27,3.0,,37.7754161894068,-122.470250546869,POINT (-122.470250546869 37.7754161894068)
47374,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,225 Victoria St,1.0,Sidewalk: Curb side : Cutout,Private,2002-05-13,,,37.7147626431959,-122.465395157039,POINT (-122.465395157039 37.7147626431959)
89353,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,301 Locust St,5.0,Sidewalk: Curb side : Cutout,Private,2008-11-14,,3x3,37.7884197984947,-122.452192713769,POINT (-122.452192713769 37.7884197984947)
55602,Permitted Site,Tree(s) ::,654 43rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,1973-01-08,,,37.7762690160147,-122.503716301674,POINT (-122.503716301674 37.7762690160147)
105512,Permitted Site,Magnolia grandiflora :: Southern Magnolia,214 28TH AVE,1.0,Sidewalk: Curb side : Cutout,Private,2014-10-29,3.0,,37.7853336332033,-122.488127096301,POINT (-122.488127096301 37.7853336332033)
69069,Permitted Site,Maytenus boaria :: Mayten,1414 14th Ave,1.0,Sidewalk: Curb side : Cutout,Private,1994-01-10,,,37.7616375099033,-122.471426601765,POINT (-122.471426601765 37.7616375099033)
